elevation,geology,landuse,rainfall,slope,soil_clay,.geo
1108,1,10,4.66023588180542,31.211374282836918,25,"{""type"":""Point"",""coordinates"":[85.2182997176243,27.77325451198884]}"
1167,1,10,4.246232509613037,38.2645378112793,22,"{""type"":""Point"",""coordinates"":[85.2226985724735,27.84873326937991]}"
1784,4,40,3.9062464237213135,16.844127655029297,25,"{""type"":""Point"",""coordinates"":[85.54307398363383,27.650578430862904]}"
1417,2,40,4.123847007751465,3.4792263507843018,27,"{""type"":""Point"",""coordinates"":[85.47180505594412,27.740806183431037]}"
1921,4,10,4.684384346008301,21.49109268188477,25,"{""type"":""Point"",""coordinates"":[85.41152389604513,27.777924622894353]}"
831,1,40,4.528158664703369,6.547858715057373,28,"{""type"":""Point"",""coordinates"":[85.11514989249306,27.771839519477407]}"
695,1,10,3.731015205383301,24.651803970336918,28,"{""type"":""Point"",""coordinates"":[85.18536786247036,27.868441840860786]}"
1741,4,30,4.693136215209961,22.85287094116211,27,"{""type"":""Point"",""coordinates"":[85.42787625005738,27.86131684007762]}"
1324,1,60,5.316385269165039,19.371442794799805,24,"{""type"":""Point"",""coordinates"":[85.55299135130572,27.897279927212537]}"
1632,3,10,4.186050415039063,11.410533905029297,24,"{""type"":""Point"",""coordinates"":[85.26499803261795,27.733686090562617]}"
1611,3,30,4.456511497497559,18.02787208557129,26,"{""type"":""Point"",""coordinates"":[85.473963593218,27.63440923010515]}"
1875,4,10,4.695466041564941,13.509185791015623,22,"{""type"":""Point"",""coordinates"":[85.4755829098808,27.871891552660834]}"
491,1,40,3.583014726638794,5.231168270111084,28,"{""type"":""Point"",""coordinates"":[85.1153471305213,27.866400505227332]}"
1204,1,40,4.576202392578125,22.948657989501957,25,"{""type"":""Point"",""coordinates"":[85.20604650510491,27.728837491218044]}"
1347,1,10,4.18858814239502,30.51831817626953,20,"{""type"":""Point"",""coordinates"":[85.54572740623928,27.707033369987677]}"
1319,1,50,4.29325008392334,16.85926055908203,24,"{""type"":""Point"",""coordinates"":[85.30042743723246,27.739945813813144]}"
1320,1,50,3.977576494216919,1.3988580703735352,28,"{""type"":""Point"",""coordinates"":[85.37487880490087,27.69932684310528]}"
1237,1,10,3.9373834133148193,29.685710906982425,25,"{""type"":""Point"",""coordinates"":[85.12818180094,27.837086952695]}"
1394,2,50,4.1896796226501465,4.18967342376709,22,"{""type"":""Point"",""coordinates"":[85.23965237564748,27.687822561667442]}"
868,1,30,3.731015205383301,22.853343963623047,29,"{""type"":""Point"",""coordinates"":[85.18894629597995,27.863726469655226]}"
1003,1,10,2.6722123622894287,18.228120803833008,25,"{""type"":""Point"",""coordinates"":[85.58957379419792,27.644375916671642]}"
2157,4,10,4.699357032775879,39.71360397338867,26,"{""type"":""Point"",""coordinates"":[85.24382810049998,27.64702265940882]}"
1325,1,50,4.618951320648193,10.148616790771484,28,"{""type"":""Point"",""coordinates"":[85.30584991182042,27.76191502146754]}"
1361,2,10,4.576202392578125,22.993751525878903,20,"{""type"":""Point"",""coordinates"":[85.22167939508492,27.729307958920614]}"
1133,1,10,4.528158664703369,21.820735931396484,28,"{""type"":""Point"",""coordinates"":[85.10833298226613,27.792257141540748]}"
1571,3,50,4.501944541931152,16.896484375,24,"{""type"":""Point"",""coordinates"":[85.27734401294124,27.790835024026645]}"
1312,1,30,5.058280944824219,18.81069564819336,30,"{""type"":""Point"",""coordinates"":[85.53966184372887,27.805937990573586]}"
1324,1,50,4.618951320648193,11.41227912902832,28,"{""type"":""Point"",""coordinates"":[85.30524157659772,27.751034898109303]}"
2232,4,10,4.579485893249512,40.01219940185547,24,"{""type"":""Point"",""coordinates"":[85.19787377815535,27.65164086231054]}"
1082,1,10,4.528158664703369,17.65523910522461,27,"{""type"":""Point"",""coordinates"":[85.10331462588928,27.76862105721741]}"
721,1,10,4.045770645141602,27.002201080322266,30,"{""type"":""Point"",""coordinates"":[85.201058756525,27.867365339053332]}"
1743,4,40,4.456511497497559,8.00479507446289,25,"{""type"":""Point"",""coordinates"":[85.4547574410047,27.635596921033212]}"
1318,1,50,4.29325008392334,2.29041600227356,26,"{""type"":""Point"",""coordinates"":[85.32859161705966,27.72422038840844]}"
1349,1,30,4.195834636688232,9.491480827331545,29,"{""type"":""Point"",""coordinates"":[85.40520721482306,27.71988503929491]}"
1364,2,10,4.547289371490479,7.524764537811279,26,"{""type"":""Point"",""coordinates"":[85.513150609213,27.769177450004598]}"
1329,1,10,5.316385269165039,25.557445526123047,25,"{""type"":""Point"",""coordinates"":[85.5636481731592,27.852173035617565]}"
1306,1,50,3.40421199798584,6.840236663818359,22,"{""type"":""Point"",""coordinates"":[85.3090766658002,27.68625141010598]}"
1324,1,50,3.40421199798584,7.761236190795898,29,"{""type"":""Point"",""coordinates"":[85.34777426370286,27.659265031197688]}"
1300,1,10,4.501944541931152,28.088661193847656,26,"{""type"":""Point"",""coordinates"":[85.25721773055356,27.77530107377059]}"
1361,2,40,3.977576494216919,5.301843643188477,29,"{""type"":""Point"",""coordinates"":[85.39611348982169,27.653649484354393]}"
747,1,10,3.583014726638794,28.149877548217773,26,"{""type"":""Point"",""coordinates"":[85.11206202565685,27.889703044210155]}"
782,1,40,4.847248077392578,6.79034948348999,26,"{""type"":""Point"",""coordinates"":[85.12958226373745,27.736128752821696]}"
873,1,10,3.583014726638794,22.453214645385746,28,"{""type"":""Point"",""coordinates"":[85.10075747414841,27.89361679031139]}"
1303,1,50,3.977576494216919,10.530744552612305,31,"{""type"":""Point"",""coordinates"":[85.35640736570889,27.670175761005034]}"
1480,2,30,4.66023588180542,19.560691833496094,31,"{""type"":""Point"",""coordinates"":[85.23490694928947,27.78897518256173]}"
1119,1,10,3.501748561859131,29.04158592224121,22,"{""type"":""Point"",""coordinates"":[85.57322476501596,27.695580642398966]}"
1500,3,10,4.576202392578125,18.1821403503418,21,"{""type"":""Point"",""coordinates"":[85.24477855508096,27.718107601479165]}"
1381,2,40,4.195834636688232,2.094938278198242,27,"{""type"":""Point"",""coordinates"":[85.42224060562027,27.740750417256233]}"
1624,3,10,5.316385269165039,17.791839599609375,24,"{""type"":""Point"",""coordinates"":[85.57328883664731,27.87606104893762]}"
1456,2,30,3.569990634918213,0.9274099469184875,24,"{""type"":""Point"",""coordinates"":[85.51920105703485,27.627277492456606]}"
1393,2,50,3.75677752494812,10.30275535583496,26,"{""type"":""Point"",""coordinates"":[85.25934806704463,27.689103080430808]}"
1672,4,10,4.432165145874023,17.78574562072754,25,"{""type"":""Point"",""coordinates"":[85.34193883789395,27.89961045863039]}"
1142,1,30,4.78480863571167,31.30011558532715,28,"{""type"":""Point"",""coordinates"":[85.16370137102909,27.75309603348804]}"
1037,1,10,5.058280944824219,30.34215545654297,24,"{""type"":""Point"",""coordinates"":[85.51949483559305,27.805278768817026]}"
1890,4,10,4.49566125869751,32.26516342163086,22,"{""type"":""Point"",""coordinates"":[85.38715484065882,27.888873675503387]}"
1849,4,10,4.246232509613037,12.676719665527344,25,"{""type"":""Point"",""coordinates"":[85.24560244410928,27.814303601197285]}"
1651,4,10,4.1896796226501465,14.382966995239258,24,"{""type"":""Point"",""coordinates"":[85.2057667264277,27.68475799885064]}"
1302,1,50,3.40421199798584,1.0470569133758545,29,"{""type"":""Point"",""coordinates"":[85.33670226050525,27.66116790049972]}"
1328,1,50,4.280627250671387,0.9274099469184875,24,"{""type"":""Point"",""coordinates"":[85.3564557453014,27.747825905921992]}"
1237,1,10,4.66023588180542,24.00191879272461,24,"{""type"":""Point"",""coordinates"":[85.20568984143397,27.764238726596663]}"
1226,1,10,4.05521297454834,22.89342498779297,24,"{""type"":""Point"",""coordinates"":[85.19035259816961,27.836208469327243]}"
1275,1,10,4.29292631149292,11.528483390808104,28,"{""type"":""Point"",""coordinates"":[85.25395098009791,27.845697261919536]}"
715,1,10,4.847248077392578,17.350069046020508,26,"{""type"":""Point"",""coordinates"":[85.10177327805782,27.746509120704104]}"
1269,1,10,5.165729999542236,21.252817153930664,22,"{""type"":""Point"",""coordinates"":[85.53362151292974,27.873574251888485]}"
1375,2,10,4.186050415039063,14.937284469604492,25,"{""type"":""Point"",""coordinates"":[85.26845474288584,27.712803288604448]}"
1027,1,10,4.528158664703369,26.894330978393555,23,"{""type"":""Point"",""coordinates"":[85.13685689193173,27.7599105905025]}"
1367,2,40,4.195834636688232,8.005852699279785,29,"{""type"":""Point"",""coordinates"":[85.41721219381817,27.731868972862536]}"
2093,4,10,4.695466041564941,10.556010246276855,20,"{""type"":""Point"",""coordinates"":[85.46486776946648,27.892596951630292]}"
1090,1,40,4.588297367095947,13.648222923278809,27,"{""type"":""Point"",""coordinates"":[85.5840325410441,27.732874339052223]}"
1677,4,10,4.29292631149292,21.29543685913086,21,"{""type"":""Point"",""coordinates"":[85.29012289005713,27.82197042058632]}"
1741,4,10,4.532809257507324,27.39743423461914,24,"{""type"":""Point"",""coordinates"":[85.31425049755238,27.8290653111238]}"
1004,1,10,4.612339019775391,29.662403106689453,23,"{""type"":""Point"",""coordinates"":[85.59171824071258,27.79552521453034]}"
2070,4,10,5.004334926605225,17.654254913330078,24,"{""type"":""Point"",""coordinates"":[85.12195988429852,27.60861217754713]}"
2168,4,10,4.736819744110107,21.887603759765625,24,"{""type"":""Point"",""coordinates"":[85.46225778235228,27.7869279715514]}"
1623,3,10,4.18858814239502,34.22088623046875,24,"{""type"":""Point"",""coordinates"":[85.51406874752331,27.747273344590145]}"
921,1,10,4.05521297454834,27.54959297180176,26,"{""type"":""Point"",""coordinates"":[85.15506407338678,27.831400507546793]}"
1205,1,30,3.501748561859131,23.742755889892575,22,"{""type"":""Point"",""coordinates"":[85.58050776163886,27.693455427851138]}"
1278,1,30,3.501748561859131,24.72818374633789,25,"{""type"":""Point"",""coordinates"":[85.55329991312512,27.663269781872653]}"
568,1,50,3.731015205383301,6.535857200622559,26,"{""type"":""Point"",""coordinates"":[85.19171230668142,27.899141022224132]}"
1803,4,10,3.9373834133148193,25.43402671813965,28,"{""type"":""Point"",""coordinates"":[85.13589705244688,27.821886497655537]}"
561,1,30,3.731015205383301,29.190174102783203,28,"{""type"":""Point"",""coordinates"":[85.15059078283197,27.87723490730894]}"
1709,4,10,5.004334926605225,29.53467559814453,25,"{""type"":""Point"",""coordinates"":[85.12603374938087,27.626922945343686]}"
1610,3,10,4.61355447769165,36.16257095336914,26,"{""type"":""Point"",""coordinates"":[85.38366369795959,27.837950638686006]}"
1398,2,10,4.186050415039063,13.947502136230469,25,"{""type"":""Point"",""coordinates"":[85.25530670249609,27.710170607199096]}"
902,1,40,3.9373834133148193,13.732861518859863,28,"{""type"":""Point"",""coordinates"":[85.10471021877547,27.8470373763567]}"
1526,3,10,4.66023588180542,20.956937789916992,22,"{""type"":""Point"",""coordinates"":[85.23150873478552,27.757400859558203]}"
1477,2,10,4.612148761749268,18.426136016845703,23,"{""type"":""Point"",""coordinates"":[85.37771011300927,27.766339121724723]}"
2297,4,10,4.61355447769165,36.511322021484375,19,"{""type"":""Point"",""coordinates"":[85.37560072603996,27.811551392892795]}"
711,1,40,4.045770645141602,17.83229637145996,28,"{""type"":""Point"",""coordinates"":[85.20866156045886,27.883266618453984]}"
1579,3,10,4.891516208648682,23.302370071411133,23,"{""type"":""Point"",""coordinates"":[85.47778633652835,27.83573339402255]}"
1537,3,10,3.744175434112549,19.626197814941406,23,"{""type"":""Point"",""coordinates"":[85.39183216190462,27.62273886338161]}"
1344,1,10,3.246016025543213,7.788548946380615,25,"{""type"":""Point"",""coordinates"":[85.30369686076065,27.60238533199565]}"
748,1,50,4.030216693878174,11.666196823120115,23,"{""type"":""Point"",""coordinates"":[85.28952338585876,27.859517706812593]}"
982,1,40,5.338897228240967,4.25321102142334,26,"{""type"":""Point"",""coordinates"":[85.19263911301694,27.739800431254782]}"
1400,2,10,5.316385269165039,18.967647552490234,25,"{""type"":""Point"",""coordinates"":[85.57293860426496,27.866663231151875]}"
1754,4,40,4.456511497497559,11.29380226135254,26,"{""type"":""Point"",""coordinates"":[85.45415168583175,27.63291102578698]}"
1465,2,40,4.736819744110107,10.33726978302002,24,"{""type"":""Point"",""coordinates"":[85.45209798745623,27.75181179166854]}"
1610,3,10,4.684384346008301,25.929014205932617,21,"{""type"":""Point"",""coordinates"":[85.42600795833259,27.770736750831905]}"
924,1,40,5.338897228240967,18.40703773498535,26,"{""type"":""Point"",""coordinates"":[85.15632747340484,27.7440696399955]}"
1488,2,30,5.316385269165039,31.756750106811523,25,"{""type"":""Point"",""coordinates"":[85.58743496533035,27.885034994116058]}"
1420,2,40,3.744175434112549,12.920968055725098,26,"{""type"":""Point"",""coordinates"":[85.37670265874046,27.630068855657854]}"
1678,4,10,5.004334926605225,14.778206825256348,22,"{""type"":""Point"",""coordinates"":[85.14695077437374,27.601836576456705]}"
1017,1,30,4.66023588180542,20.31014060974121,26,"{""type"":""Point"",""coordinates"":[85.21123704650908,27.77213747532699]}"
1429,2,40,4.456511497497559,5.644254684448242,25,"{""type"":""Point"",""coordinates"":[85.45806658692678,27.64446936306039]}"
831,1,10,3.583014726638794,20.97180938720703,25,"{""type"":""Point"",""coordinates"":[85.14022284468241,27.850010581299816]}"
1308,1,50,4.29325008392334,1.3991076946258545,24,"{""type"":""Point"",""coordinates"":[85.32134600927245,27.73410697712805]}"
1398,2,10,4.246232509613037,14.403131484985352,25,"{""type"":""Point"",""coordinates"":[85.24425269144156,27.84456872862118]}"
846,1,10,4.29292631149292,21.06035041809082,25,"{""type"":""Point"",""coordinates"":[85.29828817059256,27.848604235623117]}"
1969,4,30,4.579485893249512,45.96581268310547,23,"{""type"":""Point"",""coordinates"":[85.19855414610468,27.680192204566666]}"
1926,4,10,4.847248077392578,12.62927532196045,27,"{""type"":""Point"",""coordinates"":[85.10115936330422,27.709986454278972]}"
1525,3,10,5.316385269165039,25.941904067993164,24,"{""type"":""Point"",""coordinates"":[85.59340783991297,27.892000823122554]}"
1301,1,10,3.75677752494812,6.391139984130859,28,"{""type"":""Point"",""coordinates"":[85.29329100173543,27.68055229895647]}"
982,1,10,4.29292631149292,41.98565673828125,25,"{""type"":""Point"",""coordinates"":[85.27510807887569,27.842125835791574]}"
1538,3,10,3.968759536743164,26.27269172668457,27,"{""type"":""Point"",""coordinates"":[85.40484254105141,27.639680236917087]}"
534,1,60,4.045770645141602,3.849735975265503,27,"{""type"":""Point"",""coordinates"":[85.20343593192679,27.897723818192475]}"
1498,2,10,4.532809257507324,29.852197647094727,22,"{""type"":""Point"",""coordinates"":[85.32727903029722,27.822410756186084]}"
1285,1,10,4.49566125869751,28.24720764160156,23,"{""type"":""Point"",""coordinates"":[85.37183962790989,27.850287218070914]}"
1760,4,10,5.143680095672607,20.07693672180176,26,"{""type"":""Point"",""coordinates"":[85.15567678946445,27.648729670279344]}"
1251,1,10,4.576202392578125,28.626543045043945,25,"{""type"":""Point"",""coordinates"":[85.21733547662396,27.74698855490134]}"
1706,4,10,4.05521297454834,18.59495735168457,28,"{""type"":""Point"",""coordinates"":[85.15522142762137,27.810143518665765]}"
1363,2,40,3.744175434112549,0.0,28,"{""type"":""Point"",""coordinates"":[85.39156222891059,27.64543415389194]}"
1311,1,10,4.045770645141602,26.413843154907227,22,"{""type"":""Point"",""coordinates"":[85.22532789961276,27.850045018839282]}"
1798,4,10,3.968759536743164,28.18735885620117,26,"{""type"":""Point"",""coordinates"":[85.4418867899824,27.60780471967997]}"
1102,1,10,4.78480863571167,14.407042503356934,25,"{""type"":""Point"",""coordinates"":[85.19719364430296,27.763081715789827]}"
1208,1,10,4.532809257507324,25.186908721923828,22,"{""type"":""Point"",""coordinates"":[85.32634844257208,27.84114757506511]}"
867,1,10,4.030216693878174,25.753662109375,21,"{""type"":""Point"",""coordinates"":[85.28907079400385,27.852450968022122]}"
1320,1,10,4.78480863571167,40.82360458374024,30,"{""type"":""Point"",""coordinates"":[85.15946986873803,27.797035011612376]}"
1434,2,30,4.66023588180542,28.868799209594727,27,"{""type"":""Point"",""coordinates"":[85.20390284538048,27.79024531957907]}"
2217,4,10,4.736819744110107,19.232866287231445,25,"{""type"":""Point"",""coordinates"":[85.4652024526968,27.787290414669485]}"
2262,4,10,4.891516208648682,14.546802520751951,22,"{""type"":""Point"",""coordinates"":[85.4523197907352,27.81700715471921]}"
1564,3,10,4.05521297454834,26.0600528717041,23,"{""type"":""Point"",""coordinates"":[85.16753519029447,27.81728528349216]}"
1174,1,10,4.528158664703369,14.92141819000244,28,"{""type"":""Point"",""coordinates"":[85.12965707037573,27.780290393855875]}"
1497,2,40,3.942606925964356,14.93139362335205,27,"{""type"":""Point"",""coordinates"":[85.26862452643367,27.61697953951812]}"
1775,4,10,4.684384346008301,35.17143249511719,23,"{""type"":""Point"",""coordinates"":[85.40498800319143,27.768734510970408]}"
1303,1,50,3.977576494216919,2.1293110847473145,25,"{""type"":""Point"",""coordinates"":[85.37217117282677,27.691770092998876]}"
